asset_name,bundle_name,part_index,part_count,local_path,size_bytes,sha256,bundle_size_bytes,bundle_sha256,content,restore_action,restore_target,required_for,zenodo_record_id,download_url
kcat_benchmark_other_model_assets.tar.part032,kcat_benchmark_other_model_assets.tar,32,50,release/zenodo/parts/kcat_benchmark_other_model_assets.tar.part032,20971520,11316d7bd89294ccda0f79fc1d82392cb6740d100377efea0fe3f659340c15af,1038735360,706c807ca507c9be407b37711aef82319dc4d9ae37f90e68383bd6ac265a7237,"CataPro, PMAK, KcatNet, PreTKcat, UniKP, SELFprot, and public-retrained DEKP model assets.",extract_to_repo_root,.,remaining benchmark methods,21859994,https://zenodo.org/records/21859994/files/kcat_benchmark_other_model_assets.tar.part032?download=1
kcat_benchmark_other_model_assets.tar.part033,kcat_benchmark_other_model_assets.tar,33,50,release/zenodo/parts/kcat_benchmark_other_model_assets.tar.part033,20971520,85ebbf2ba4b6b8a371465e1ab3e4993152670aaba15e335e1bb1d2f51dd80d4f,1038735360,706c807ca507c9be407b37711aef82319dc4d9ae37f90e68383bd6ac265a7237,"CataPro, PMAK, KcatNet, PreTKcat, UniKP, SELFprot, and public-retrained DEKP model assets.",extract_to_repo_root,.,remaining benchmark methods,21859994,https://zenodo.org/records/21859994/files/kcat_benchmark_other_model_assets.tar.part033?download=1
kcat_benchmark_other_model_assets.tar.part034,kcat_benchmark_other_model_assets.tar,34,50,release/zenodo/parts/kcat_benchmark_other_model_assets.tar.part034,20971520,bf069242d0e2665428f43adda99deb9e8a788855cb7c512dbf1229cdca53aafe,1038735360,706c807ca507c9be407b37711aef82319dc4d9ae37f90e68383bd6ac265a7237,"CataPro, PMAK, KcatNet, PreTKcat, UniKP, SELFprot, and public-retrained DEKP model assets.",extract_to_repo_root,.,remaining benchmark methods,21859994,https://zenodo.org/records/21859994/files/kcat_benchmark_other_model_assets.tar.part034?download=1
kcat_benchmark_other_model_assets.tar.part035,kcat_benchmark_other_model_assets.tar,35,50,release/zenodo/parts/kcat_benchmark_other_model_assets.tar.part035,20971520,8da273f678feafa1cb411736de40973fdc24c30177b010ef29f8a5a6bc1355a1,1038735360,706c807ca507c9be407b37711aef82319dc4d9ae37f90e68383bd6ac265a7237,"CataPro, PMAK, KcatNet, PreTKcat, UniKP, SELFprot, and public-retrained DEKP model assets.",extract_to_repo_root,.,remaining benchmark methods,21859994,https://zenodo.org/records/21859994/files/kcat_benchmark_other_model_assets.tar.part035?download=1
kcat_benchmark_other_model_assets.tar.part036,kcat_benchmark_other_model_assets.tar,36,50,release/zenodo/parts/kcat_benchmark_other_model_assets.tar.part036,20971520,7c4510f6209a01940bf356d7200e2407e358d9f0712e066c6ef81d76cf13009f,1038735360,706c807ca507c9be407b37711aef82319dc4d9ae37f90e68383bd6ac265a7237,"CataPro, PMAK, KcatNet, PreTKcat, UniKP, SELFprot, and public-retrained DEKP model assets.",extract_to_repo_root,.,remaining benchmark methods,21859994,https://zenodo.org/records/21859994/files/kcat_benchmark_other_model_assets.tar.part036?download=1
kcat_benchmark_other_model_assets.tar.part037,kcat_benchmark_other_model_assets.tar,37,50,release/zenodo/parts/kcat_benchmark_other_model_assets.tar.part037,20971520,67ebf7ea65b6e403342d97c65420da9a19f2aa3bcfeb026d1f70299850a7dd1d,1038735360,706c807ca507c9be407b37711aef82319dc4d9ae37f90e68383bd6ac265a7237,"CataPro, PMAK, KcatNet, PreTKcat, UniKP, SELFprot, and public-retrained DEKP model assets.",extract_to_repo_root,.,remaining benchmark methods,21859994,https://zenodo.org/records/21859994/files/kcat_benchmark_other_model_assets.tar.part037?download=1
kcat_benchmark_other_model_assets.tar.part038,kcat_benchmark_other_model_assets.tar,38,50,release/zenodo/parts/kcat_benchmark_other_model_assets.tar.part038,20971520,7f78ab2d9428c7e5c4df5c33c545b265789136529b539bb8e7d4b7d8935f2eaa,1038735360,706c807ca507c9be407b37711aef82319dc4d9ae37f90e68383bd6ac265a7237,"CataPro, PMAK, KcatNet, PreTKcat, UniKP, SELFprot, and public-retrained DEKP model assets.",extract_to_repo_root,.,remaining benchmark methods,21859994,https://zenodo.org/records/21859994/files/kcat_benchmark_other_model_assets.tar.part038?download=1
kcat_benchmark_other_model_assets.tar.part039,kcat_benchmark_other_model_assets.tar,39,50,release/zenodo/parts/kcat_benchmark_other_model_assets.tar.part039,20971520,8df635d5827513adf0129f618cf8391d477b49cb6eb5bbf9943ee273b64180ef,1038735360,706c807ca507c9be407b37711aef82319dc4d9ae37f90e68383bd6ac265a7237,"CataPro, PMAK, KcatNet, PreTKcat, UniKP, SELFprot, and public-retrained DEKP model assets.",extract_to_repo_root,.,remaining benchmark methods,21859994,https://zenodo.org/records/21859994/files/kcat_benchmark_other_model_assets.tar.part039?download=1
kcat_benchmark_other_model_assets.tar.part040,kcat_benchmark_other_model_assets.tar,40,50,release/zenodo/parts/kcat_benchmark_other_model_assets.tar.part040,20971520,ec017f8191cc80d73f2d46a58ba0157f05ad9a1bbca7f16bbb8ab4b708f03e41,1038735360,706c807ca507c9be407b37711aef82319dc4d9ae37f90e68383bd6ac265a7237,"CataPro, PMAK, KcatNet, PreTKcat, UniKP, SELFprot, and public-retrained DEKP model assets.",extract_to_repo_root,.,remaining benchmark methods,21859994,https://zenodo.org/records/21859994/files/kcat_benchmark_other_model_assets.tar.part040?download=1
kcat_benchmark_other_model_assets.tar.part041,kcat_benchmark_other_model_assets.tar,41,50,release/zenodo/parts/kcat_benchmark_other_model_assets.tar.part041,20971520,2d43432798d9eb3d7b0872df50b73798949a064b0c8b1c6682299fb28efd6fbc,1038735360,706c807ca507c9be407b37711aef82319dc4d9ae37f90e68383bd6ac265a7237,"CataPro, PMAK, KcatNet, PreTKcat, UniKP, SELFprot, and public-retrained DEKP model assets.",extract_to_repo_root,.,remaining benchmark methods,21859994,https://zenodo.org/records/21859994/files/kcat_benchmark_other_model_assets.tar.part041?download=1
kcat_benchmark_other_model_assets.tar.part042,kcat_benchmark_other_model_assets.tar,42,50,release/zenodo/parts/kcat_benchmark_other_model_assets.tar.part042,20971520,ddd18fd56854f1dcd0eb2a883f6da44fcef636ad9215376129217e154ffe2b47,1038735360,706c807ca507c9be407b37711aef82319dc4d9ae37f90e68383bd6ac265a7237,"CataPro, PMAK, KcatNet, PreTKcat, UniKP, SELFprot, and public-retrained DEKP model assets.",extract_to_repo_root,.,remaining benchmark methods,21859994,https://zenodo.org/records/21859994/files/kcat_benchmark_other_model_assets.tar.part042?download=1
kcat_benchmark_other_model_assets.tar.part043,kcat_benchmark_other_model_assets.tar,43,50,release/zenodo/parts/kcat_benchmark_other_model_assets.tar.part043,20971520,866b0f9faf6bb61dc7cb5335411fbf9d9b5661116b8718a0cd02f26201583d4c,1038735360,706c807ca507c9be407b37711aef82319dc4d9ae37f90e68383bd6ac265a7237,"CataPro, PMAK, KcatNet, PreTKcat, UniKP, SELFprot, and public-retrained DEKP model assets.",extract_to_repo_root,.,remaining benchmark methods,21859994,https://zenodo.org/records/21859994/files/kcat_benchmark_other_model_assets.tar.part043?download=1
kcat_benchmark_other_model_assets.tar.part044,kcat_benchmark_other_model_assets.tar,44,50,release/zenodo/parts/kcat_benchmark_other_model_assets.tar.part044,20971520,ac5d0e25961811a570779ccc3aade15fe123dcf518a3f57f61a8e9e767852fcf,1038735360,706c807ca507c9be407b37711aef82319dc4d9ae37f90e68383bd6ac265a7237,"CataPro, PMAK, KcatNet, PreTKcat, UniKP, SELFprot, and public-retrained DEKP model assets.",extract_to_repo_root,.,remaining benchmark methods,21859994,https://zenodo.org/records/21859994/files/kcat_benchmark_other_model_assets.tar.part044?download=1
kcat_benchmark_other_model_assets.tar.part045,kcat_benchmark_other_model_assets.tar,45,50,release/zenodo/parts/kcat_benchmark_other_model_assets.tar.part045,20971520,b154d87043bf23f5f38325858889276756627040ccf3e212fabd0a3e37a56ef4,1038735360,706c807ca507c9be407b37711aef82319dc4d9ae37f90e68383bd6ac265a7237,"CataPro, PMAK, KcatNet, PreTKcat, UniKP, SELFprot, and public-retrained DEKP model assets.",extract_to_repo_root,.,remaining benchmark methods,21859994,https://zenodo.org/records/21859994/files/kcat_benchmark_other_model_assets.tar.part045?download=1
kcat_benchmark_other_model_assets.tar.part046,kcat_benchmark_other_model_assets.tar,46,50,release/zenodo/parts/kcat_benchmark_other_model_assets.tar.part046,20971520,6318bc1f14a7720ac380f219abac18e8c0c913400d7132d1521e8c0533c6e10a,1038735360,706c807ca507c9be407b37711aef82319dc4d9ae37f90e68383bd6ac265a7237,"CataPro, PMAK, KcatNet, PreTKcat, UniKP, SELFprot, and public-retrained DEKP model assets.",extract_to_repo_root,.,remaining benchmark methods,21859994,https://zenodo.org/records/21859994/files/kcat_benchmark_other_model_assets.tar.part046?download=1
kcat_benchmark_other_model_assets.tar.part047,kcat_benchmark_other_model_assets.tar,47,50,release/zenodo/parts/kcat_benchmark_other_model_assets.tar.part047,20971520,4c034ae1556cdcc69b6fbde219bc30734d3fcef319b7ed466d9023e26141c025,1038735360,706c807ca507c9be407b37711aef82319dc4d9ae37f90e68383bd6ac265a7237,"CataPro, PMAK, KcatNet, PreTKcat, UniKP, SELFprot, and public-retrained DEKP model assets.",extract_to_repo_root,.,remaining benchmark methods,21859994,https://zenodo.org/records/21859994/files/kcat_benchmark_other_model_assets.tar.part047?download=1
kcat_benchmark_other_model_assets.tar.part048,kcat_benchmark_other_model_assets.tar,48,50,release/zenodo/parts/kcat_benchmark_other_model_assets.tar.part048,20971520,1312f0747986175a591a0975973699300645361cb2f2ad2fa202b703a681707e,1038735360,706c807ca507c9be407b37711aef82319dc4d9ae37f90e68383bd6ac265a7237,"CataPro, PMAK, KcatNet, PreTKcat, UniKP, SELFprot, and public-retrained DEKP model assets.",extract_to_repo_root,.,remaining benchmark methods,21859994,https://zenodo.org/records/21859994/files/kcat_benchmark_other_model_assets.tar.part048?download=1
kcat_benchmark_other_model_assets.tar.part049,kcat_benchmark_other_model_assets.tar,49,50,release/zenodo/parts/kcat_benchmark_other_model_assets.tar.part049,20971520,c3b666b4100ab66e5827f5a5026a1ba0a85d082897832e379f0c0151bae8c016,1038735360,706c807ca507c9be407b37711aef82319dc4d9ae37f90e68383bd6ac265a7237,"CataPro, PMAK, KcatNet, PreTKcat, UniKP, SELFprot, and public-retrained DEKP model assets.",extract_to_repo_root,.,remaining benchmark methods,21859994,https://zenodo.org/records/21859994/files/kcat_benchmark_other_model_assets.tar.part049?download=1
kcat_benchmark_other_model_assets.tar.part050,kcat_benchmark_other_model_assets.tar,50,50,release/zenodo/parts/kcat_benchmark_other_model_assets.tar.part050,11130880,56c952ad9a11db5d758cda97f33664a667cc6fef72f0dd3ebde12b62c93e1ee8,1038735360,706c807ca507c9be407b37711aef82319dc4d9ae37f90e68383bd6ac265a7237,"CataPro, PMAK, KcatNet, PreTKcat, UniKP, SELFprot, and public-retrained DEKP model assets.",extract_to_repo_root,.,remaining benchmark methods,21859994,https://zenodo.org/records/21859994/files/kcat_benchmark_other_model_assets.tar.part050?download=1
