reaction,GO_HKP,DLKcat,MTLKP,TurNup,UniKP
CYANSTpp,247.95002915753076,32.7124,1.2481902,60.24456024169922,4.075808913109514
CYANtex_num1,96.29042090558659,,,,
CYANtex_num2,33.2825,,,,
CYANtex_num3,94.81680000000001,,,,
CYANtex_num4,96.29042090558659,,,,
CYANtex_reverse_num1,96.29042090558659,,,,
CYANtex_reverse_num2,33.2825,,,,
CYANtex_reverse_num3,94.81680000000001,,,,
CYANtex_reverse_num4,96.29042090558659,,,,
CYNTAH,207.78250892732828,12.9585,58.79718,22.55681610107422,14.530183055053186
CYNTt2pp,26.47,15.5438,,30.382129669189453,2.698624239290672
CYNTtex_num1,94.81680000000001,,,,
CYNTtex_num2,96.29042090558659,,,,
CYNTtex_num3,33.2825,,,,
CYNTtex_num4,96.29042090558659,,,,
CYNTtex_reverse_num1,94.81680000000001,,,,
CYNTtex_reverse_num2,96.29042090558659,,,,
CYNTtex_reverse_num3,33.2825,,,,
CYNTtex_reverse_num4,96.29042090558659,,,,
CYSDDS,122.42412220751703,9.7066,46.530704,12.780275344848633,6.47591517554057
CYSDS_num1,121.23861216232467,0.6255,5.4222345,9.234712600708008,0.361033711661598
CYSDS_num2,121.23861216232467,1.8199,3.6409776,6.205461502075195,8.645785370246568
CYSDtex_num1,96.29042090558659,,,,
CYSDtex_num2,33.2825,,,,
CYSDtex_num3,94.81680000000001,,,,
CYSDtex_num4,96.29042090558659,,,,
CYSDtex_reverse_num1,96.29042090558659,,,,
CYSDtex_reverse_num2,33.2825,,,,
CYSDtex_reverse_num3,94.81680000000001,,,,
CYSDtex_reverse_num4,96.29042090558659,,,,
CYSItex_num1,96.29042090558659,,,,
CYSItex_num2,94.81680000000001,,,,
CYSItex_num3,33.2825,,,,
CYSItex_num4,96.29042090558659,,,,
CYSItex_reverse_num1,96.29042090558659,,,,
CYSItex_reverse_num2,94.81680000000001,,,,
CYSItex_reverse_num3,33.2825,,,,
CYSItex_reverse_num4,96.29042090558659,,,,
CYSItpp,33.2825,,,,
CYSSADS_num1,127.27867577755065,115.4018,7.1000104,4.642910957336426,2.388254761409444
CYSSADS_num2,128.2406734749161,,1.9538215,5.076631546020508,1.407557400154843
CYSS_num1,129.20025527297207,22.5466,20.529541,3.0558316707611084,1.6927005065615068
CYSS_num2,121.20698236312833,,4.890348,8.94125747680664,2.459055654015251
CYSTA,128.2406734749161,6.3506,66.28428,368.2811584472656,9.38360738254706
CYSTL_num1,121.23861216232467,2.1966,3.1471543,12.812579154968262,0.361033711661598
CYSTL_num2,121.20698236312833,,3.7025921,19.12885856628418,8.509523323516037
CYSabc2pp,75.41,5.4277,0.32292676,5.082626819610596,4.079976151218269
CYSabcpp,97.76404181117316,0.6477,11.475595,25.94870376586914,20.83005914936328
CYStex_num1,96.29042090558659,,,,
CYStex_num2,33.2825,,,,
CYStex_num3,94.81680000000001,,,,
CYStex_num4,96.29042090558659,,,,
CYStex_reverse_num1,96.29042090558659,,,,
CYStex_reverse_num2,33.2825,,,,
CYStex_reverse_num3,94.81680000000001,,,,
CYStex_reverse_num4,96.29042090558659,,,,
CYStpp_num1,23.0,,,,
CYStpp_num2,33.2825,,,,
CYTBD2pp,76.85543693694589,59.1738,14.144953,11.821221351623535,6.332120906841956
CYTBDpp_num1,76.85543693694589,,,,
CYTBDpp_num2,82.40125605302632,,,,
CYTBO3_4pp,87.34861174490996,,,,
CYTD,115.69288473855748,10.695,5.896643,25.40924453735352,3.958160458863679
CYTDH_num1,118.05713364740296,1.8059,3.2889678,12.104564666748049,5.911690437717237
CYTDH_num2,136.2454183611817,,1.3371586,20.07859992980957,4.810772528691261
CYTDH_num3,121.23861216232467,,13.675633,12.813152313232422,5.8218552443149
CYTDK1,97.46316781454354,0.0025,1.677019,2.0296573638916016,2.698624239290672
CYTDK2,97.46316781454354,0.002,1.677019,2.0296573638916016,2.698624239290672
CYTDt2pp_copy1_num1,33.2825,15.5438,2.9400225,13.50819969177246,2.698624239290672
CYTDt2pp_copy1_num2,23.0,,4.68489,18.34995651245117,0.536723264075099
CYTDt2pp_copy2,23.0,3.6785,2.4943209,16.7822265625,2.7021429464568483
CYTDt2pp_copy2_reverse,23.0,10.9879,2.4943209,16.7822265625,16.150882020478523
CYTDtex_num1,96.29042090558659,,,,
CYTDtex_num2,33.2825,,,,
CYTDtex_num3,94.81680000000001,,,,
CYTDtex_num4,96.29042090558659,,,,
CYTDtex_reverse_num1,96.29042090558659,,,,
CYTDtex_reverse_num2,33.2825,,,,
CYTDtex_reverse_num3,94.81680000000001,,,,
CYTDtex_reverse_num4,96.29042090558659,,,,
CYTK1,97.61360481285834,,,,
CYTK1_reverse,97.61360481285834,,,,
CYTK2,97.61360481285834,,,,
CYTK2_reverse,97.61360481285834,,,,
DAAD,136.2454183611817,4.9723,1.5235671,10.40248680114746,1.9562772055410185
DADA,126.88473466186872,13.0963,2.4550316,10.922500610351562,1.82702468603913
DADK,78.6014212963055,,,,
DADK_reverse,78.6014212963055,,,,
DADNt2pp_num1,33.2825,104.2427,2.32138,13.50819969177246,3.958160458863679
DADNt2pp_num2,23.0,,2.2703772,18.34995651245117,0.2977766421705213
DADNtex,179.45385264683853,,,,
DADNtex_reverse,179.45385264683853,,,,
DAGK120,168.80927422377056,2.1439,,13.547255516052246,5.717953119838133
DAGK140,168.80927422377056,2.0373,,3.655947208404541,17.527193281992982
DAGK141,168.80927422377056,4.3893,,13.547255516052246,1.0735492307450478
DAGK160,168.80927422377056,10.0238,,3.343602418899536,1.2177812483263957
DAGK161,168.80927422377056,12.9585,,13.547255516052246,23.20984801412347
DAGK180,168.80927422377056,43.8226,,3.548717975616455,4.505918121530305
DAGK181,168.80927422377056,24.1773,,13.547255516052246,4.505918121530305
DALAt2pp,23.0,21.6201,4.986246,36.413177490234375,3.709008719383553
DALAtex_num1,96.29042090558659,,,,
DALAtex_num2,33.2825,,,,
DALAtex_num3,94.81680000000001,,,,
DALAtex_num4,96.29042090558659,,,,
DALAtex_reverse_num1,96.29042090558659,,,,
DALAtex_reverse_num2,33.2825,,,,
DALAtex_reverse_num3,94.81680000000001,,,,
DALAtex_reverse_num4,96.29042090558659,,,,
DAMPtex_num1,96.29042090558659,,,,
DAMPtex_num2,33.2825,,,,
DAMPtex_num3,94.81680000000001,,,,
DAMPtex_num4,96.29042090558659,,,,
DAMPtex_reverse_num1,96.29042090558659,,,,
DAMPtex_reverse_num2,33.2825,,,,
DAMPtex_reverse_num3,94.81680000000001,,,,
DAMPtex_reverse_num4,96.29042090558659,,,,
DAPAL,128.2406734749161,6.6174,21.775894,42.04164123535156,6.2187170414927255
DAPDC,128.2406734749161,4.7739,7.1399145,12.087963104248049,1.642745451666022
DAPE,122.42412220751703,,,,
DAPE_reverse,122.42412220751703,,,,
DAPtex_num1,96.29042090558659,,,,
DAPtex_num2,33.2825,,,,
DAPtex_num3,94.81680000000001,,,,
DAPtex_num4,96.29042090558659,,,,
DAPtex_reverse_num1,96.29042090558659,,,,
DAPtex_reverse_num2,33.2825,,,,
DAPtex_reverse_num3,94.81680000000001,,,,
DAPtex_reverse_num4,96.29042090558659,,,,
DASYN120,71.13678125,10.4293,,15.781052589416504,3.842358408537775
DASYN140,71.13678125,0.1435,7.398984,7.957583904266357,7.999008674875839
DASYN141,71.13678125,1.8321,,5.908768177032471,3.5590811542674947
DASYN160,71.13678125,8.6149,6.5379987,4.47877311706543,5.229580381385889
DASYN161,71.13678125,8.7501,,5.56724214553833,5.114822617592146
DASYN180,71.13678125,1.8321,3.3729498,7.277729988098144,9.129954971721624
DASYN181,71.13678125,101.3348,,6.27124547958374,3.095314723399571
DB4PS,121.20698236312833,,,,
DBTS,108.46483596491184,4.1334,1.2404304,27.451494216918945,8.708945742095699
DC6PDA,149.80799644754114,8.2218,4.6366043,3.457683801651001,3.2749292691771887
DCAtex_num1,96.29042090558659,,,,
DCAtex_num2,33.2825,,,,
DCAtex_num3,94.81680000000001,,,,
DCAtex_num4,96.29042090558659,,,,
DCAtex_reverse_num1,96.29042090558659,,,,
DCAtex_reverse_num2,33.2825,,,,
DCAtex_reverse_num3,94.81680000000001,,,,
DCAtex_reverse_num4,96.29042090558659,,,,
DCMPtex_num1,96.29042090558659,,,,
DCMPtex_num2,33.2825,,,,
DCMPtex_num3,94.81680000000001,,,,
DCMPtex_num4,96.29042090558659,,,,
DCMPtex_reverse_num1,96.29042090558659,,,,
DCMPtex_reverse_num2,33.2825,,,,
DCMPtex_reverse_num3,94.81680000000001,,,,
DCMPtex_reverse_num4,96.29042090558659,,,,
DCTPD,94.26533215773617,,,,
DCYTD,115.69288473855748,6.4633,2.7535317,25.40924453735352,0.1364779241259755
DCYTt2pp_num1,33.2825,2.2934,3.1170974,13.50819969177246,6.818044099604823
DCYTt2pp_num2,23.0,,6.3604193,18.34995651245117,0.2977766421705213
DCYTtex,179.45385264683853,,,,
DCYTtex_reverse,179.45385264683853,,,,
DDCAtexi,206.75125446366417,,,,
DDGALK,136.47847541820553,38.9516,18.011837,38.43144607543945,8.35557708619674
DDGLCNt2rpp,23.0,1.299,3.9362638,30.58156394958496,10.343030383997991
DDGLCNt2rpp_reverse,23.0,1.4839,3.9362638,30.58156394958496,6.97192302574174
DDGLCNtex_num1,96.29042090558659,,,,
DDGLCNtex_num2,33.2825,,,,
DDGLCNtex_num3,94.81680000000001,,,,
DDGLCNtex_num4,96.29042090558659,,,,
DDGLCNtex_reverse_num1,96.29042090558659,,,,
DDGLCNtex_reverse_num2,33.2825,,,,
DDGLCNtex_reverse_num3,94.81680000000001,,,,
DDGLCNtex_reverse_num4,96.29042090558659,,,,
DDGLK,138.0434703703704,1.7621,6.2108054,12.89494514465332,6.818044099604823
DDPA_num1,138.0434703703704,1.4812,22.811718,67.24744415283203,20.83005914936328
DDPA_num2,137.37750142279987,,20.520702,39.64727020263672,4.075808913109514
DDPA_num3,151.18324760891227,,6.8965154,23.170053482055664,6.9899481650584585
DDPGALA,142.9524539351852,,,,
DDPGALA_reverse,142.9524539351852,16.9619,2.7054732,4.258770942687988,4.531112854943961
DGK1,96.3,,,,
DGK1_reverse,96.3,,,,
DGMPtex_num1,96.29042090558659,,,,
DGMPtex_num2,33.2825,,,,
DGMPtex_num3,94.81680000000001,,,,
DGMPtex_num4,96.29042090558659,,,,
DGMPtex_reverse_num1,96.29042090558659,,,,
DGMPtex_reverse_num2,33.2825,,,,
DGMPtex_reverse_num3,94.81680000000001,,,,
DGMPtex_reverse_num4,96.29042090558659,,,,
DGSNt2pp,23.0,4.8635,2.834717,18.34995651245117,6.6814027467266985
DGSNtex_num1,96.29042090558659,,,,
DGSNtex_num2,33.2825,,,,
DGSNtex_num3,94.81680000000001,,,,
DGSNtex_num4,96.29042090558659,,,,
DGSNtex_reverse_num1,96.29042090558659,,,,
DGSNtex_reverse_num2,33.2825,,,,
DGSNtex_reverse_num3,94.81680000000001,,,,
DGSNtex_reverse_num4,96.29042090558659,,,,
DGUNC_num1,77.65641666666666,,,,
DGUNC_num2,127.45531181646874,,,,
DGUNC_num3,90.65907860738318,,,,
DGUNC_num4,127.45531181646874,,,,
DGUNC_num5,120.42138255624843,,,,
DHACOAH,149.80799644754114,11.7889,18.458553,11.40440845489502,6.193807521275215
DHACOAH_reverse,149.80799644754114,,,,
DHAD1,115.69288473855742,,,,
DHAD2,115.69288473855742,,,,
DHAPT,157.17088698230995,990.1739,0.96225995,24.313825607299805,20.83005914936328
DHAtex_num1,96.29042090558659,,,,
DHAtex_num2,33.2825,,,,
DHAtex_num3,94.81680000000001,,,,
DHAtex_num4,96.29042090558659,,,,
DHAtex_reverse_num1,96.29042090558659,,,,
DHAtex_reverse_num2,33.2825,,,,
DHAtex_reverse_num3,94.81680000000001,,,,
DHAtex_reverse_num4,96.29042090558659,,,,
DHBD,130.15983707102805,1.3371,22.618078,70.52777862548828,5.394654847134754
DHBD_reverse,130.15983707102805,0.9371,16.934198,50.833126068115234,6.711328636657489
DHBS,121.20698236312833,20.2094,3.0979056,0.4081344902515411,1.7851135665555418
DHBSZ3FEabcpp,97.76404181117316,451.7255,,15.987841606140137,10.748445972610062
DHCIND,130.15983707102805,1.4617,2.5534525,8.802315711975098,5.362124223720834
DHCINDO,121.23861216232467,193.4656,4.0555944,11.040637016296388,6.024091879393995
DHCURR,130.15983707102805,12.9585,,7.277730941772461,7.228125235384933
DHDPRy,136.47847541820553,3.1621,26.74866,7.331928730010986,5.8218552443149
DHDPS,157.17088698230995,0.1622,28.160069,71.10235595703125,10.400376497266745
DHFR_num1,128.2406734749161,0.407,3.8323946,9.397790908813477,5.265135685472943
DHFR_num2,98.1285542465749,,6.3796163,13.169352531433104,15.77574159368995
DHFR_reverse_num1,128.2406734749161,0.8552,2.5588648,5.269486904144287,8.506686674713542
DHFR_reverse_num2,98.1285542465749,,5.488781,7.480381965637207,4.070050462750973
DHFS,123.60963225270937,11.4879,33.909748,0.6283745169639587,9.953541531789211
DHGLYH,,97.931,,,2.3451833249692777
DHMPTR,128.2406734749161,5.7302,,6.773499011993408,4.926265147039378
DHNAOT4,173.42795360893282,275.4998,1.2219136,1.5859248638153076,4.505918121530305
DHNCOAS,115.69288473855745,4.6201,0.19645996,2.9551761150360107,1.966318786132856
DHNCOAT,136.71153247522938,2.9489,,2.176095485687256,1.966318786132856
DHNPA2r,206.75125446366417,,,,
DHNPA2r_reverse,206.75125446366417,179.5767,5.6375146,3.846346855163574,5.158064932037617
DHNPTE,206.75125446366417,,,,
DHNPTE_reverse,206.75125446366417,,,,
DHORD2,115.69288473855742,11.1639,1.2600801,14.868906021118164,3.151737555549881
DHORD5,115.69288473855742,14.4413,0.2386193,14.868906021118164,3.151737555549881
DHORTS,129.92752530694554,23.3459,10.133753,48.9123420715332,3.151737555549881
DHORTS_reverse,129.92752530694554,1.3109,19.194878,72.92851257324219,9.490631515381825
DHPPD,130.15983707102805,3.9153,8.412065,8.293542861938477,5.700403890135734
DHPPDA2,121.23861216232467,1.4882,1.9142103,15.92905616760254,7.249122480170781
DHPS2,121.175352563932,15.3863,1.2745887,1.2198021411895752,10.266892479485463
DHPStex,62.99967746920003,,,,
DHPStex_reverse,62.99967746920003,,,,
DHPStr,23.0,,,,
DHPTDNR,115.69288473855742,73.4344,7.3582606,3.379480600357056,8.056529141938169
DHPTDNRN,115.69288473855742,2.8016,7.3582606,4.5512871742248535,8.056529141938169
DHPTPE,125.92515286381274,,,,
DHPTPE_reverse,125.92515286381274,,,,
DHQS,125.92515286381274,,,,
DHQTi,158.9366175174943,,,,
DIMPtex_num1,96.29042090558659,,,,
DIMPtex_num2,33.2825,,,,
DIMPtex_num3,94.81680000000001,,,,
DIMPtex_num4,96.29042090558659,,,,
DIMPtex_reverse_num1,96.29042090558659,,,,
DIMPtex_reverse_num2,33.2825,,,,
DIMPtex_reverse_num3,94.81680000000001,,,,
DIMPtex_reverse_num4,96.29042090558659,,,,
DINSt2pp,23.0,6.7589,2.9477458,18.34995651245117,3.5613761147405705
DINStex_num1,96.29042090558659,,,,
DINStex_num2,33.2825,,,,
DINStex_num3,94.81680000000001,,,,
DINStex_num4,96.29042090558659,,,,
DINStex_reverse_num1,96.29042090558659,,,,
DINStex_reverse_num2,33.2825,,,,
DINStex_reverse_num3,94.81680000000001,,,,
DINStex_reverse_num4,96.29042090558659,,,,
DKGLCNR1_num1,225.0,1.4287,4.543095,6.447371959686279,8.735721749952106
DKGLCNR1_num2,175.19368414411719,,2.8324168,17.715532302856445,20.83005914936328
DKGLCNR2x,124.73964281862038,101.3348,18.48211,18.727081298828125,20.83005914936328
DKGLCNR2y,124.73964281862038,69.2879,18.48211,20.743064880371094,9.874735015362448
DMATT,97.76404181117316,3.7618,14.597998,1.2232874631881714,1.633459240968726
DMPPS,115.69288473855748,1.2496,1.3727145,29.3155460357666,6.47591517554057
DMQMT,118.43411865124475,118.2403,0.06796339,0.4847383797168731,1.122388381894457
DMSOR1_num1,149.80799644754114,110.9087,6.857721,10.097379684448242,83.54885239895054
DMSOR1_num2,143.25976446138526,98.6041,9.409205,33.09517288208008,8.578554053307505
DMSOR1pp,155.2551722501099,59.0534,4.7012305,10.40248680114746,83.54885239895054
DMSOR2,143.25976446138526,12.0468,79.65911,34.095191955566406,83.54885239895054
DMSOR2pp,155.2551722501099,12.6686,58.66869,10.097379684448242,21.4777863867725
DMSOtex_num1,96.29042090558659,,,,
DMSOtex_num2,33.2825,,,,
DMSOtex_num3,94.81680000000001,,,,
DMSOtex_num4,96.29042090558659,,,,
DMSOtex_reverse_num1,96.29042090558659,,,,
DMSOtex_reverse_num2,33.2825,,,,
DMSOtex_reverse_num3,94.81680000000001,,,,
DMSOtex_reverse_num4,96.29042090558659,,,,
DMStex_num1,96.29042090558659,,,,
DMStex_num2,33.2825,,,,
DMStex_num3,94.81680000000001,,,,
DMStex_num4,96.29042090558659,,,,
DMStex_reverse_num1,96.29042090558659,,,,
DMStex_reverse_num2,33.2825,,,,
DMStex_reverse_num3,94.81680000000001,,,,
DMStex_reverse_num4,96.29042090558659,,,,
DNTPPA_num1,152.5584987702834,1781.1927,3.6479468,4.051626682281494,45.25391345988196
DNTPPA_num2,121.175352563932,,0.36238328,2.661191940307617,27.087904356049105
DOGULNR,125.69922461667636,0.4371,10.406105,10.158205032348633,11.511948751651577
DOPAtex_num1,96.29042090558659,,,,
DOPAtex_num2,33.2825,,,,
DOPAtex_num3,94.81680000000001,,,,
DOPAtex_num4,96.29042090558659,,,,
DOPAtex_reverse_num1,96.29042090558659,,,,
DOPAtex_reverse_num2,33.2825,,,,
DOPAtex_reverse_num3,94.81680000000001,,,,
DOPAtex_reverse_num4,96.29042090558659,,,,
DOXRBCNtex_num1,96.29042090558659,,,,
DOXRBCNtex_num2,94.81680000000001,,,,
DOXRBCNtex_num3,96.29042090558659,,,,
DOXRBCNtex_num4,33.2825,,,,
DOXRBCNtex_reverse_num1,96.29042090558659,,,,
DOXRBCNtex_reverse_num2,94.81680000000001,,,,
DOXRBCNtex_reverse_num3,96.29042090558659,,,,
DOXRBCNtex_reverse_num4,33.2825,,,,
DOXRBCNtpp_num1,97.76404181117316,7.7383,7.353219,42.18484115600586,13.944294938310186
DOXRBCNtpp_num2,149.80799644754114,,11.09623,42.18484115600586,10.397610637812583
DPCOAK,121.23861216232467,0.018,3.383381,4.167760848999023,3.302025687956403
DPR_num1,128.2406734749161,0.0276,5.50396,17.91905403137207,7.228125235384933
DPR_num2,120.79836756009021,,0.16884156,4.42157506942749,2.8363915906752744
DRPA,133.20262771610487,,,,
DSBAO1,149.80799644754114,2.5788,,33.53900909423828,10.241854526086245
DSBAO2,149.80799644754114,449.1425,0.84120315,32.55530548095703,6.2187170414927255
DSBCGT,220.78740210220099,11.6622,2.951009,1.7689850330352783,8.43613726810059
DSBDR_num1,152.5584987702834,6.9169,,13.600318908691406,6.2187170414927255
DSBDR_num2,151.18324760891227,,,13.600318908691406,7.672849549603623
DSBGGT,214.28495551476465,15.9863,1.0502441,5.983883857727051,1.8475007064465976
DSERDHr,149.80799644754114,2.8366,3.5641356,3.754506826400757,3.134866797478028
DSERDHr_reverse,149.80799644754114,26.6302,5.2936025,5.329183578491211,8.135649937618254
DSERt2pp,23.0,0.6998,6.1133595,36.413177490234375,4.685826033894374
DSERtex_num1,96.29042090558659,,,,
DSERtex_num2,33.2825,,,,
DSERtex_num3,94.81680000000001,,,,
DSERtex_num4,96.29042090558659,,,,
DSERtex_reverse_num1,96.29042090558659,,,,
DSERtex_reverse_num2,33.2825,,,,
DSERtex_reverse_num3,94.81680000000001,,,,
DSERtex_reverse_num4,96.29042090558659,,,,
DTARTD,120.79836756009021,,,,
DTMPK,98.38247749906569,,,,
DTMPK_reverse,98.38247749906569,,,,
DTMPtex_num1,96.29042090558659,,,,
DTMPtex_num2,33.2825,,,,
DTMPtex_num3,94.81680000000001,,,,
DTMPtex_num4,96.29042090558659,,,,
DTMPtex_reverse_num1,96.29042090558659,,,,
DTMPtex_reverse_num2,33.2825,,,,
DTMPtex_reverse_num3,94.81680000000001,,,,
DTMPtex_reverse_num4,96.29042090558659,,,,
DUMPtex_num1,96.29042090558659,,,,
DUMPtex_num2,33.2825,,,,
DUMPtex_num3,94.81680000000001,,,,
DUMPtex_num4,96.29042090558659,,,,
DUMPtex_reverse_num1,96.29042090558659,,,,
DUMPtex_reverse_num2,33.2825,,,,
DUMPtex_reverse_num3,94.81680000000001,,,,
DUMPtex_reverse_num4,96.29042090558659,,,,
DURADx,136.71153247522938,19.9399,3.4181645,8.979243278503418,3.709008719383553
DURADx_reverse,136.71153247522938,47.8523,5.2292895,9.530081748962402,1.093068402983836
DURIK1,121.20698236312833,5.5344,1.0135728,12.070002555847168,2.458310668233155
DURIPP_num1,117.63095515668913,0.0271,1.0686511,129.58273315429688,3.5613761147405705
DURIPP_num2,97.76404181117316,4.1056,3.0771592,145.29734802246094,8.645785370246568
DURIPP_reverse_num1,117.63095515668913,68.3417,8.382589,105.02223205566406,2.601245076718941
DURIPP_reverse_num2,97.76404181117316,,9.942878,87.59383392333984,6.114933958500958
DURIt2pp_num1,33.2825,0.17,3.038913,13.50819969177246,19.340076933523704
DURIt2pp_num2,23.0,,6.0363045,18.34995651245117,1.2556971297984412
DURItex,179.45385264683853,,,,
DURItex_reverse,179.45385264683853,,,,
DUTPDP_num1,97.76404181117316,,,,
DUTPDP_num2,187.810552,,,,
DXPRIi,136.47847541820553,0.2064,1.7168764,2.32212233543396,1.753423246287524
DXPS,98.38247749906569,15.6088,0.78809994,0.96130633354187,6.114933958500958
DXYLK,163.56417402633934,0.2863,127.91162,83.76203155517578,4.126232577709164
DXYLONtex_num1,94.81680000000001,,,,
DXYLONtex_num2,96.29042090558659,,,,
DXYLONtex_num3,96.29042090558659,,,,
DXYLONtex_reverse_num1,94.81680000000001,,,,
DXYLONtex_reverse_num2,96.29042090558659,,,,
DXYLONtex_reverse_num3,96.29042090558659,,,,
DXYLTD_num1,137.37750142279987,,,,
DXYLTD_num2,133.20262771610487,,,,
D_LACt2pp_num1,23.0,0.3806,19.705345,10.147160530090332,1.4512741922385004
D_LACt2pp_num2,23.0,,13.445966,11.09506893157959,1.7851135665555418
D_LACt2pp_reverse_num1,23.0,1.1312,19.705345,10.147160530090332,3.5556925393700345
D_LACt2pp_reverse_num2,23.0,,13.445966,11.09506893157959,3.653492800559781
D_LACtex_num1,96.29042090558659,,,,
D_LACtex_num2,33.2825,,,,
D_LACtex_num3,94.81680000000001,,,,
D_LACtex_num4,96.29042090558659,,,,
D_LACtex_reverse_num1,96.29042090558659,,,,
D_LACtex_reverse_num2,33.2825,,,,
D_LACtex_reverse_num3,94.81680000000001,,,,
D_LACtex_reverse_num4,96.29042090558659,,,,
E4PD_num1,136.2454183611817,22.5466,3.1519585,26.33974838256836,5.871081732760222
E4PD_num2,115.69288473855742,,3.3870716,32.20695877075195,2.30758992115931
E4PP_num1,173.42795360893282,11.709,3.666865,18.896074295043945,2.1399154825398017
E4PP_num2,157.17088698230995,,3.3737736,6.748026847839356,229.50963769458312
E4PP_num3,173.42795360893282,,3.164069,7.112557888031006,7.677154914011056
E4PP_num4,189.6850202355557,,5.168742,3.910143613815308,6.046301810920078
E4PP_num5,149.80799644754114,,0.76328886,5.092029571533203,6.114933958500958
EAR100x,121.20698236312833,16.5577,,15.919736862182615,1.293361615295519
EAR100y,121.20698236312833,2.7871,,9.801222801208496,19.72473687581858
EAR120x,121.20698236312833,13.4225,,15.919736862182615,1.4106550467295935
EAR120y,121.20698236312833,0.2816,,9.801222801208496,4.505918121530305
EAR121x,121.20698236312833,7.2871,,15.919736862182615,3.5590811542674947
EAR121y,121.20698236312833,3.678,,9.801222801208496,17.527193281992982
EAR140x,121.20698236312833,4.7358,,15.919736862182615,3.439238981203919
EAR140y,121.20698236312833,7.5212,,9.801222801208496,5.983132975696
EAR141x,121.20698236312833,0.754,,15.919736862182615,1.873480710504212
EAR141y,121.20698236312833,9.6309,,9.801222801208496,4.91721766726643
EAR160x,121.20698236312833,0.571,,15.919736862182615,1.6112372980239649
EAR160y,121.20698236312833,6.934,,9.801222801208496,6.56699517354574
EAR161x,121.20698236312833,9.4467,,15.919736862182615,5.770734385026743
EAR161y,121.20698236312833,41.3169,,9.801222801208496,6.960383956781024
EAR180x,121.20698236312833,5.7654,,15.919736862182615,2.0397498220766908
EAR180y,121.20698236312833,0.1352,,9.801222801208496,3.538650180101298
EAR181x,121.20698236312833,6.2521,,15.919736862182615,5.717953119838133
EAR181y,121.20698236312833,0.4159,,9.801222801208496,2.410330339395014
EAR40x,121.20698236312833,3.213,,15.919736862182615,3.415844385652026
EAR40y,121.20698236312833,2.0821,,9.801222801208496,4.505918121530305
EAR60x,121.20698236312833,2.5638,,15.919736862182615,3.0093781451933763
EAR60y,121.20698236312833,5.1431,,9.801222801208496,5.770470497209467
EAR80x,121.20698236312833,1.9301,,15.919736862182615,4.691640996592274
EAR80y,121.20698236312833,12.6453,,9.801222801208496,4.505918121530305
ECA4COLIPAabctex,101.0,60.1814,,7.871926307678223,33.81246352611123
ECA4OALpp,67.225,1.47,0.50385636,2.5674426555633545,2.139933895127523
ECAP1pp,152.5584987702834,,,,
ECAP2pp,152.5584987702834,57.3143,1.1656008,3.1622774600982666,1.607791776275416
ECAP3pp,152.5584987702834,74.4945,1.1656008,3.257830142974853,20.11160625906284
ECAtpp,189.6850202355557,,,,
ECOAH1_num1,133.20262771610487,,,,
ECOAH1_num2,120.42138255624843,,,,
ECOAH1_reverse_num1,133.20262771610487,16.2094,7.458278,40.42369842529297,5.170673151611213
ECOAH1_reverse_num2,120.42138255624843,,12.703595,46.278018951416016,3.520606330975931
ECOAH2_num1,133.20262771610487,,,,
ECOAH2_num2,120.42138255624843,,,,
ECOAH2_reverse_num1,133.20262771610487,1.3156,12.019148,42.90353012084961,33.66240634310002
ECOAH2_reverse_num2,120.42138255624843,,21.499529,47.67637634277344,4.810772528691261
ECOAH3_num1,133.20262771610487,,,,
ECOAH3_num2,120.42138255624843,,,,
ECOAH3_reverse_num1,133.20262771610487,22.7023,5.6552944,48.32890701293945,32.94228372318428
ECOAH3_reverse_num2,120.42138255624843,,9.356746,49.11698913574219,3.520606330975931
ECOAH4_num1,133.20262771610487,,,,
ECOAH4_num2,120.42138255624843,,,,
ECOAH4_reverse_num1,133.20262771610487,1.1533,5.791659,48.32890701293945,7.494230452223806
ECOAH4_reverse_num2,120.42138255624843,,8.064085,47.67637634277344,5.32062846472089
ECOAH5_num1,133.20262771610487,,,,
ECOAH5_num2,120.42138255624843,,,,
ECOAH5_reverse_num1,133.20262771610487,1.7452,4.5162096,48.32890701293945,4.810772528691261
ECOAH5_reverse_num2,120.42138255624843,,7.140225,47.67637634277344,4.69157887104192
ECOAH6_num1,133.20262771610487,,,,
ECOAH6_num2,120.42138255624843,,,,
ECOAH6_reverse_num1,133.20262771610487,0.0518,2.6470747,48.32890701293945,4.810772528691261
ECOAH6_reverse_num2,120.42138255624843,,5.657801,47.67637634277344,10.400673043184613
ECOAH7_num1,133.20262771610487,,,,
ECOAH7_num2,120.42138255624843,,,,
ECOAH7_reverse_num1,133.20262771610487,0.1647,4.2718062,48.32890701293945,0.93053353032453
ECOAH7_reverse_num2,120.42138255624843,,8.61657,47.67637634277344,10.400376497266745
ECOAH8_num1,133.20262771610487,,,,
ECOAH8_num2,120.42138255624843,,,,
ECOAH8_reverse_num1,133.20262771610487,2.2471,2.7383003,48.32890701293945,0.46698776600873
ECOAH8_reverse_num2,120.42138255624843,,4.7283998,47.67637634277344,6.060764487736015
EDA,137.37750142279987,,,,
EDD,136.2454183611817,,,,
EDTXS1,115.69288473855748,76.2741,0.26250014,2.2020485401153564,9.129954971721624
